time,TRCU,QRCU,PS_1_kW,PS_2_kW,PS_3_kW,PS_4_kW,PS_5_kW,PS_6_kW,PS_7_kW,PS_8_kW,PS_9_kW,PS_10_kW,TI_1_C,TI_2_C,TI_3_C,TI_4_C,TI_5_C,TI_6_C,TI_7_C,TI_8_C,TI_9_C,TI_10_C,TS_1_C,TS_2_C,TS_3_C,TS_4_C,TS_5_C,TS_6_C,TS_7_C,TS_8_C,TS_9_C,TS_10_C,TO_1_C,TO_2_C,TO_3_C,TO_4_C,TO_5_C,TO_6_C,TO_7_C,TO_8_C,TO_9_C,TO_10_C
2025-09-17 10:10:00,24.39501211336343,0.1182814499584277,0.1333528621217242,0.1450945980845024,0.13350615220257,0.1411626089792696,0.1294646762399308,0.1345619370949266,0.1293498456156259,0.133626768468696,0.1418821569622017,0.1239087570376535,21.62773733254797,22.374058608380018,22.917063953994646,23.306160598183745,23.91463784827512,24.135780085402118,24.585392052561918,24.99709137447935,25.828308668467233,26.28250045598323,26.8950958066207,27.52093061283457,28.656525783355967,29.35033785029045,28.91167436563217,29.35255923901873,30.244413041003572,30.496706651965155,31.18321119375907,31.756609917604248,31.778037489748147,33.124959799247144,34.08613332561838,34.09970975721771,35.36764611309524,34.78968263958575,35.52046120386352,36.22930803553943,36.58673425492572,37.24384449777954
2025-09-17 10:11:00,24.280803730613155,0.1197066223027698,0.1402908584852417,0.1389140421967467,0.1330908432905432,0.1271274879997015,0.1377547995344178,0.1335434440169741,0.1388786264599036,0.1374028579990848,0.1484623452196671,0.1355744035881096,21.409049162122813,22.365289613273625,23.03918594994493,23.72694741262808,24.029085109005226,24.268734650634112,24.769986054541647,24.815499094502407,25.492079104856636,26.179417408893354,26.831458744657418,27.52516271992434,28.818853122435677,29.474930884725968,29.01382621270027,29.689710604979737,30.1633100179684,30.524821771468332,31.157229611621815,31.75153277141805,31.715376768333705,33.22837680695605,33.59146066520239,34.90893995354953,35.11856455258476,35.16073008656781,35.527047994514206,35.82079356046755,36.82343664014792,37.68356725622601
2025-09-17 10:12:00,24.614599297531115,0.1201579520965482,0.1312935046158362,0.1397129165088834,0.1399979638519916,0.1479723000908722,0.1443037657855913,0.1409560844782358,0.1487011073027262,0.1301366456839293,0.133979726334941,0.1319719554743506,21.504102315542728,22.13189534589673,23.101459089371325,23.4897358717772,23.68319747794264,24.062867129580557,24.597517697976244,25.119532537834992,25.887551468522865,26.75548317000528,26.714165454747626,27.525903562052648,29.105380967518403,29.28202742272886,29.039592107405912,29.41473090584132,30.05583793047426,30.661632764301263,31.013970775337462,31.643369694290467,31.59029195390183,32.94227723398806,33.80312443884326,34.941843727049,34.859565148767935,35.7200549735933,35.63701206107135,35.79185154741186,36.514736763174355,37.37675792611976
2025-09-17 10:13:00,24.43751975454608,0.1226633506598707,0.136892302327305,0.1299841679165013,0.1440670275770962,0.138065412069704,0.1293253268878768,0.1325119173809426,0.1418155678815468,0.1454878569246561,0.1535980871912379,0.1600180082114467,21.624735201007493,22.189967550025397,22.68637950523947,23.56322599569359,23.781877257821492,24.152900402734733,24.458676100999742,24.972694919688376,25.747938869387244,26.341961085220984,26.58640432972548,27.30705917761959,28.422326824339255,29.43301738882916,29.448897483367766,29.426659876445832,29.879027225760016,30.564965292247923,31.00587768415706,31.909383804878452,31.679200500273936,33.041961029637996,33.73017846117375,34.24706849160949,35.053649678223586,35.03863791337272,35.49323883536124,35.84241785096721,36.475948385571044,37.93727431459148
2025-09-17 10:14:00,24.34750867478999,0.1219040003288122,0.14363652301098,0.133808890137825,0.1258113330129288,0.1426096372144548,0.1350450693108757,0.1378281561567902,0.1364509793846293,0.1397501207731333,0.1481975185935615,0.1418349969501654,21.538778560460287,22.183050205106305,22.75498400564351,23.450123089981012,23.89575103949529,24.480393478798668,24.570031799079647,25.14122447930429,25.513147494988225,26.14066223514163,26.782223896116683,27.32592858293851,28.651893174920406,29.451913198087798,28.99482980547882,29.407152990074355,30.09921617526172,30.23918706490833,31.17447116834068,31.446472776218684,31.94540649411095,33.07206985949099,33.62048191204366,34.55234910662974,35.17264549838152,35.1943033700737,35.82528357767834,35.78369911150767,36.592918372803176,37.419871366278336
2025-09-17 10:15:00,24.091614871616848,0.123461691297701,0.1406885460139525,0.1345494136034426,0.1300762092602928,0.13839483450971,0.1414225120174951,0.1541744992682825,0.1427109115235335,0.1486781664503847,0.1383039206834492,0.1335043835083041,21.417806271681236,22.229614358349814,23.32545690721444,23.399861274458356,24.029591802678492,24.07976491504863,24.69022657278985,25.051556197566715,25.564546150120382,26.312289421183866,26.757910035130347,27.534608717625538,28.724044050722167,29.42679476989533,29.01918604918435,29.65712362264124,30.26774579522402,30.49688649322061,31.254048294593616,31.827045298455957,31.966988312553422,32.89489764332084,33.92158284589793,34.63591571500153,34.982707420914956,35.49622792635572,35.69134868394223,36.00651563963725,36.56409993328382,37.69639050037745
2025-09-17 10:16:00,24.184145446481985,0.1241862953792634,0.1360522377777404,0.1377314726616167,0.1577073432404132,0.1370583483587963,0.1486774795395214,0.1364875648667578,0.1493290662034867,0.145502711876108,0.1417115898297604,0.142522717430419,21.464355631701682,22.405309098252488,22.93793892529805,23.339228411776926,23.712127785970097,24.241092179420004,24.78735430932028,25.017812294686852,25.570246085852613,26.361277721044562,26.75860872628314,27.219116099547225,28.74164112715865,29.420160068572084,29.192513698762955,29.341213504236617,29.993076256816977,30.498950382529628,31.10424137966862,31.43161752370975,31.886957331914203,32.96165620012673,33.996699577289746,35.022459069951296,34.86151373078898,35.553180531267365,35.26503677672712,36.0676930603336,36.965208165497955,37.63481539916691
2025-09-17 10:17:00,24.102351150233744,0.1242455688865162,0.1391765730527894,0.1468825923311697,0.1405752025584097,0.1351808465744244,0.1348145239005578,0.14496820234485,0.1548137257156682,0.1448800282158092,0.142929618638026,0.145760869898013,21.758474047272117,22.371305643234756,22.944547362724105,23.689012582850996,23.96813188788728,24.445567390561084,24.577975786442,24.81014319789276,25.38281795488225,26.566042989938868,26.8807944778483,27.142837499052582,28.536798325501252,29.540998889876388,29.302674752763235,29.299313240222617,30.079632185096646,30.436358721045266,31.382100467133817,31.64055142312176,31.968249196384996,32.910905763931304,33.98197101140983,34.632729170276455,34.972389650806946,35.34123402956132,35.68334724110003,35.87079501498175,36.48893523583927,37.26503300675501
2025-09-17 10:18:00,23.875142660710434,0.1241637810900508,0.1537944880344463,0.1461881533520455,0.1417759852266623,0.1523964968129177,0.1476537709117298,0.1554027677864704,0.1459351169030519,0.136081192620455,0.1350753614477788,0.1562089713681172,21.821123644133586,22.311470386037787,22.948708349178766,23.742285920178343,23.737761569811518,24.080994938918312,24.64698964006207,24.934622784221897,25.587273554761087,26.293887365325507,26.752995649830183,27.653009770070355,28.62236843537452,29.44657694029234,28.807371455325306,29.455976783879564,29.88010138995959,30.271650275440106,31.240796631269422,31.706995956632415,32.012269185894816,33.132060310085336,34.02209366015942,34.876175831902856,35.147158499809365,35.47761134012945,35.704438494102256,36.00593042480424,36.54402723435028,37.97991221743183
2025-09-17 10:19:00,23.58734725580733,0.1303950693153025,0.1575484359479549,0.1442261414094936,0.1428004646545199,0.1557128859481673,0.1377334561281674,0.139219686769781,0.1499860634652951,0.1427205400424547,0.1454469228354313,0.1443386756128002,21.613209968335934,22.54952054722723,23.019774183384428,23.619660095333543,23.596292606963384,24.20789623147217,24.424006080314783,24.81099159358729,25.456318979729783,26.26828528399906,26.776662392202226,27.308388492703788,28.645488397296067,29.383413659012476,29.176380331061434,29.087889692878893,30.00427673956913,30.45382977891181,31.10008696060224,31.77498820167443,31.843733984706336,32.889820115467835,34.06256353600214,34.73351261641613,34.848626662871155,35.623744803569046,35.62483209390457,35.802052209644735,36.88794842284698,37.662216808592675
2025-09-17 10:20:00,23.07846212247712,0.1257467330182773,0.1486117331475568,0.1561010843351603,0.1468828056542765,0.1507562828589023,0.1318975065987471,0.1459076824924534,0.1403460994139141,0.1377170198829989,0.140101644737463,0.1439098472210586,21.699959167369492,22.13943936036924,23.010781171238328,23.450443861341977,23.854667457963746,24.365617665557377,24.631207936409304,25.194423268767245,25.564865982881614,26.214012408353575,26.864659296204156,27.374970756851912,28.59955882888418,29.301421460487045,29.20125425256558,29.371860505557553,30.119619907236956,30.457466674683225,31.348969067477753,31.669435526559973,31.681215782287456,33.37843222574347,34.10752104498536,34.681102510232115,35.447628733517575,35.43106870942223,35.63805439395394,35.892178405483484,36.76656168783762,37.632402287738245
2025-09-17 10:21:00,23.514334294119177,0.1259434075642804,0.1533595004737664,0.1376634336530973,0.1471626031254352,0.1435589966439392,0.1446544710167405,0.1539674874544065,0.1507149907363018,0.1563099694293735,0.145866642922525,0.1420765843955793,21.528994963484017,22.374772786720857,23.03267245111722,23.36041106550701,23.91739188936222,24.249438241282522,24.9281117264888,25.275340244343084,25.460055332185274,26.275296295871804,26.968349251686817,27.605497846790676,28.66902366853366,29.306638837085856,28.979584849284937,29.443288225357023,30.257176894795077,30.46461683917179,31.150209884372064,31.545698238738446,31.93706020865498,32.8649983869184,34.00174754214533,34.6691819762047,34.862890108646376,35.10484668239146,35.7567016847367,35.503860765677544,36.69127370536846,37.44146508272268
2025-09-17 10:22:00,23.46599953132339,0.1287066559683686,0.1460122610958293,0.1492767503528914,0.1488152863231688,0.1399885563083592,0.1482127012853879,0.1491768711249651,0.1652015910767302,0.1607171850929645,0.1416065693600811,0.1455675892831486,21.34305748574054,22.249792215935653,23.053527197887718,23.703947319475247,23.794455846456497,24.117082025751518,24.228397266397916,24.9694136645691,25.428679672990164,26.238987885999272,26.679404741678887,27.74221796001747,28.651912949488956,29.222030884610618,29.243607774930563,29.523932977795944,30.21576415323823,30.40925828129123,31.06711546441006,31.689043809420827,32.19577350205302,32.924302015861144,34.1076584141625,34.60375896510957,35.152334603090445,35.546576458840306,35.55115986570983,36.22354940558756,36.45145202455491,37.596000262785125
2025-09-17 10:23:00,23.21308830076128,0.1288432193721712,0.1378961579290626,0.1440053028441772,0.150349486967054,0.1565812272881392,0.1430366650777163,0.143561226861447,0.133109228733751,0.1470015904981073,0.1407033510589047,0.1444341759503591,21.431044669290955,22.32425888489229,22.74252718864567,23.303012489533366,24.223205488922286,24.022090604570582,24.38597278409052,25.269350581899033,26.023801910155157,26.14266880578038,26.61711752774038,27.40751182488794,28.72299176983865,29.615816169023933,29.04184275984295,29.131535139161866,30.114943100790857,30.840890962549707,31.24487136324434,31.59284842372413,32.11865212523461,33.155003156049986,34.359050546659205,34.53045386989499,34.8537551221235,35.200342130957274,35.77575952228443,36.12382301554175,36.6706429319057,37.31249028445202
2025-09-17 10:24:00,22.7727968028925,0.1259668296902171,0.1424915570090912,0.1479697445764964,0.1363254837167678,0.1383602657385274,0.1635343122404624,0.1396176243873461,0.1409520834070818,0.1614879771545135,0.1689650526409471,0.1404286160544869,21.507336442497888,22.38963160067125,23.265491094010002,23.37504071457778,23.867026745226724,24.33180462817095,24.615705532028706,24.93739014196632,25.56796839009169,26.112169428848684,26.913194230449758,27.309398922567464,28.47551568035023,29.285991279462262,29.042671865977997,29.200838370128402,29.956667022127757,30.431515677060816,31.05369045159824,31.773703455967336,32.08749763934285,32.77805470216181,34.2075514877875,35.2546294179851,35.20287520170753,35.51583077978785,35.54509905519563,35.66219576447052,36.52964772737017,37.318502646053695
2025-09-17 10:25:00,22.95071859208221,0.1313935020434838,0.1464681804385776,0.1514368119926775,0.161146806646933,0.1421379235870962,0.1473289782144991,0.1544872861685261,0.1520892856573602,0.1464128306374832,0.1481091623844816,0.139421652477504,21.52684772441989,22.298440144528833,23.041011930793104,23.439770193519163,23.974549200499812,24.36711136443466,24.573805020008983,25.046577013910714,25.596015136905777,26.318416459067894,26.64232800418889,27.52781799858392,28.50102294372323,29.584656829238018,28.771579157435422,29.3177785549359,30.191646536163326,30.67960033030811,31.16217288341401,31.79891045332278,31.644723265394035,33.36746764609105,34.03033407491728,34.759079249479925,35.067780499353965,35.36463493616761,35.836581145422606,36.017771004948834,36.75633038758116,37.497880834704446
2025-09-17 10:26:00,22.858632655440687,0.1292653007440092,0.1477209166127239,0.1475234203904838,0.1510133220479303,0.1455008422888134,0.1526889024783625,0.1564771435452853,0.1504761381142258,0.1518504276793409,0.1497602202535916,0.1493887235721864,21.454340080984664,22.385872407281173,22.991593457587143,23.8370445226816,24.139821657489325,24.27308097464516,24.4360320394045,24.82695183185332,25.76671327773243,26.357816183876253,26.82715878853613,27.266741168183646,28.60506605604635,29.15646022595018,28.837136404925637,29.541924033391375,29.960564218395355,30.477898443591965,30.91964301516342,31.758939218312936,31.86569360253063,32.74161282457155,33.58021175883869,34.630829353143845,35.14088431079186,35.14198314531454,35.63677603596781,36.03498894128598,36.218989998764336,37.354056762377546
2025-09-17 10:27:00,22.872820123988035,0.1274703462002165,0.1446043673018639,0.151870733368377,0.1489742673477694,0.164307451699178,0.1606687578539905,0.1523561994045593,0.1443138730688005,0.1418683932327799,0.1579932742082859,0.1514945181126938,21.634595296524832,22.076710369984045,23.14530221958289,23.591232327074167,23.73725381945587,24.144475270644193,24.590048201512193,25.00168357240427,25.544216156898564,26.302880559894287,26.75122586794073,27.63169326634852,28.727144642619116,29.523614117896493,28.91559589262839,29.490083196530037,29.98187784199111,30.367924556171797,31.07560079458489,31.60560303219235,32.01557695942413,33.10040740357107,33.74502658803217,34.71483134345707,35.334066417465316,35.554623744454474,35.62461385157196,35.930643166023025,36.52432270310931,37.63064565085538
2025-09-17 10:28:00,22.264939486688,0.1322406154882569,0.1532076168940529,0.1376345111614923,0.1563386824412189,0.1530275554378121,0.1420735982794103,0.146545939418162,0.1516926335008072,0.1502138806588053,0.1478014147696867,0.1491221951938499,21.52477717928506,22.361282644845545,23.22691024329814,23.13807051020232,23.86829088244159,24.241680854967555,24.59488971931178,24.93802636545264,25.32453356739731,26.367603122661297,26.64220282445832,27.208673337753027,28.32762459092615,29.179794714421853,29.123066984592946,29.24188691569142,29.923822488770554,30.6986001282684,31.019442020519346,31.762638666670146,31.973144975305615,33.14887645891236,34.00213633393635,34.84689452342661,35.14850347898476,35.556146895882634,35.81783556304807,35.86333310264292,36.288562790602064,37.84578026547636
2025-09-17 10:29:00,22.279138578506224,0.1312170893871423,0.1481977853256799,0.1510295645578453,0.1602620707840801,0.131995017886609,0.1483036751215602,0.1511972139227352,0.1520335849009377,0.147358224903879,0.1376645744957779,0.1522575953591268,21.82167631814072,22.108319057292753,23.135760649403892,23.47379049287358,23.89461977024371,24.057269215156094,24.50032219500533,25.18882024185568,25.675440121067254,26.578250540915672,26.920875825260246,27.520079855768117,28.450239673691048,29.30358773196245,28.78620880966441,29.84860937432996,29.88980962610621,30.272789309752987,30.958826299770358,31.489982693786988,31.98545592681949,32.6800984785927,33.83299767186838,34.83751659183109,35.07364960616664,35.29679686879247,35.92384738103733,35.81478099941112,36.490560928425246,37.5793589892831
2025-09-17 10:30:00,22.363879190855613,0.1274709158911041,0.1620914514991492,0.139262970165587,0.1560467960958873,0.1477003234381397,0.1495707295791981,0.1426297104250723,0.1476588067935088,0.1591003121628927,0.1540785866939139,0.1621261812378696,21.739185569362746,22.40426126986961,23.267776626274333,23.58891825015276,24.0280166486376,24.17071834873148,24.560472493237594,24.889199979155794,25.736479424958326,26.14165825663695,27.027417339748656,27.78406812146345,28.607224440385366,29.14018321192071,28.693404075283265,29.445045387715098,30.081586102234333,30.33227092362944,31.148122716093017,31.773757736717744,32.01221516708782,33.122264264560066,34.15800918022591,34.722857457493426,35.2274617601809,35.34736730079328,35.656210669622084,36.04574526469861,36.69321122714002,37.69158965579
2025-09-17 10:31:00,22.12216527336964,0.1335201039244654,0.1582035101959719,0.1530352337256351,0.1621691686563026,0.1530345790842961,0.1557575442107074,0.1478856302983851,0.1504274476841425,0.1450796602100261,0.156888714515292,0.141713501611324,21.679926337378742,22.3098006094044,23.181873511369265,23.635699624651703,24.17691534576506,24.324820195432483,24.31468458251073,24.983770576716104,25.412240755879875,26.240661823749242,26.87299074197586,27.373282205505653,28.51334353384612,29.438121648618377,29.0308199640054,29.614915324218607,30.247552248129384,30.216701032226393,30.899783096877943,31.601150657484343,32.045153317066,33.031839058271956,33.81393637432391,34.696675984969666,35.12398141541407,35.43784546861894,36.084976070402824,35.91948387297963,36.734649403801285,37.75077410772231
2025-09-17 10:32:00,21.79024482863496,0.1311806419962816,0.1553230654672353,0.1485120556677755,0.1580453427245829,0.1551026959914304,0.1625911361738393,0.1549620359082821,0.1388423312807389,0.1493779408600242,0.1416425627221479,0.1462186541737477,21.7892580510076,22.43402833966483,22.901346883062352,23.371011671375953,23.90873573604948,24.032719969354517,24.449819579249226,25.040614973383523,25.7613386401851,26.40971802093785,26.666088442041573,27.53398870269734,28.731283259680445,29.50312428301517,29.088415922703806,29.512959132774416,30.309000382760175,30.500424443543718,31.12513157251224,31.936549720385024,31.953724563496916,33.49056468152636,33.900153712965825,34.747959577821135,34.96982382341462,35.32890420562764,35.69345779105407,36.193499241149425,36.71401056678093,37.7889046641404
2025-09-17 10:33:00,22.006901749791897,0.1296718161593978,0.1602338725696009,0.1541180102129477,0.1447627605366126,0.142559251971581,0.1498847481867976,0.1411393524909959,0.1449572915948878,0.1518393398375225,0.1577424577894107,0.1539166038422349,21.218880359726377,22.384053277384716,23.016991483334053,23.58515281914792,24.146249874365722,23.905718250240977,24.46182510708005,25.08244950106984,25.350802674851007,26.539796157312207,26.841805385758093,27.375049845563236,28.55291331946561,29.443700502804184,29.21450048136854,29.474073585278397,30.325228259275526,30.134463087787726,31.106598421775395,31.708467528479755,31.915131118558506,32.95656195172412,34.516558592768,34.76198926324553,34.98568866319751,35.26035640020668,35.455135026068476,36.211552299859235,36.57731614139756,37.56255418940474
2025-09-17 10:34:00,21.95765718165295,0.1326341275059545,0.1333491062603598,0.1515186999237583,0.1498923678331746,0.1522853648181554,0.160701600592105,0.1349454648829133,0.1452504088442088,0.1535244770801,0.1383169720243689,0.1597197761569211,21.61782727792119,22.465385865906686,22.920544898120895,23.645133829836944,24.064089155516395,24.250135694782262,24.585650754763517,25.034365038543093,25.45854004505819,26.29627449806813,26.715479097424073,27.778280091998205,28.668657913378944,29.277087068206708,29.032837217107193,29.181239634714537,30.015060726906814,30.577451338000273,31.020574624756666,31.59015049087538,31.921422445789386,33.16929413928011,33.80641275273531,34.468027276128524,35.174444433829535,35.51940100959628,35.71017747159427,35.86234768286842,36.78568856839449,37.38830950885432
2025-09-17 10:35:00,21.78554177169732,0.1294667411020156,0.1516244194249985,0.1549720110369977,0.1450493175054413,0.1547422689658573,0.1565252240280172,0.1506760692770541,0.1506867293849848,0.150938325811066,0.1430025062829182,0.1480132223744114,21.539695406148237,22.3959073476832,23.15616008438571,23.364288864045253,23.885067067570102,24.437422323910532,24.43895238653683,24.870476050057288,25.618387763543776,26.44506157867698,27.020957098762334,27.6217390964437,28.75613537910643,29.269979083841573,28.99302224032472,29.361039201257167,29.979824947854254,30.273302869337197,31.0222082669788,31.55927361669271,31.82981645171976,32.83420495274752,34.23599324104253,34.809826041562594,35.25058364752899,35.64865143688479,36.20620085862249,35.68239320790585,36.50251628380079,37.41384667743854
2025-09-17 10:36:00,21.746328892837656,0.1287202466352297,0.1475619247290977,0.1513133395067387,0.1556283521846363,0.1412198298824154,0.1477545192440272,0.1589997712898771,0.1434244648545763,0.142873832335232,0.1500457257990826,0.1545402787896615,21.56428769435019,22.537742356595725,23.134705544734146,23.64934228637552,23.986935897316652,24.5643519568136,24.519716367528808,24.69328520884086,25.82867998899667,26.249748885460658,26.5899724855037,27.45361133676401,28.713776145416272,29.593365597711617,28.928692144838962,29.5260767839369,30.175947802599772,30.39188970841463,31.226566466309034,31.83076614332303,31.763960256200498,32.80747900817118,33.91583095850105,34.439820990299246,35.1965934459007,35.40954881694202,35.739876741927475,36.12578411901553,36.770792970661546,37.46239990690867
